area_type,area,fips,date_start,date_end,variable,code,response,n,n_error,pct
State,Hawaii,15,2020-06-04,2020-06-09,rhispanic_curfoodsuf_34,2,"Yes, of Hispanic, Latino, or Spanish origin",15710,4803,21.210004152233683
State,Hawaii,15,2020-06-04,2020-06-09,rhispanic_rrace,11,Non-hispanic White,243920,0,22.72767508145653
State,Hawaii,15,2020-06-04,2020-06-09,rhispanic_rrace,12,Non-hispanic Black,5456,2828,0.5083531485184166
State,Hawaii,15,2020-06-04,2020-06-09,rhispanic_rrace,13,Non-hispanic Asian,392879,23035,36.60722859160222
State,Hawaii,15,2020-06-04,2020-06-09,rhispanic_rrace,14,Non-hispanic Other,338244,22870,31.516462306406968
State,Hawaii,15,2020-06-04,2020-06-09,rhispanic_rrace,21,Hispanic White,29002,7384,2.702350785866373
State,Hawaii,15,2020-06-04,2020-06-09,rhispanic_rrace,22,Hispanic Black,192,209,0.017868161485575327
State,Hawaii,15,2020-06-04,2020-06-09,rhispanic_rrace,23,Hispanic Asian,12868,4885,1.1990186265320535
State,Hawaii,15,2020-06-04,2020-06-09,rhispanic_rrace,24,Hispanic Other,50668,7720,4.7210432981318675
State,Hawaii,15,2020-06-04,2020-06-09,rhispanic_rrace_curfoodsuf_34,11,Non-hispanic White,23564,10132,31.813189782255087
State,Hawaii,15,2020-06-04,2020-06-09,rhispanic_rrace_curfoodsuf_34,12,Non-hispanic Black,675,701,0.9107973108820882
State,Hawaii,15,2020-06-04,2020-06-09,rhispanic_rrace_curfoodsuf_34,13,Non-hispanic Asian,13490,5016,18.212646579990636
State,Hawaii,15,2020-06-04,2020-06-09,rhispanic_rrace_curfoodsuf_34,14,Non-hispanic Other,20631,7496,27.85336217463851
State,Hawaii,15,2020-06-04,2020-06-09,rhispanic_rrace_curfoodsuf_34,21,Hispanic White,4177,2220,5.639170588985332
State,Hawaii,15,2020-06-04,2020-06-09,rhispanic_rrace_curfoodsuf_34,23,Hispanic Asian,6122,4505,8.264648179694968
State,Hawaii,15,2020-06-04,2020-06-09,rhispanic_rrace_curfoodsuf_34,24,Hispanic Other,5412,2418,7.306185383553383
State,Hawaii,15,2020-06-04,2020-06-09,rrace,1,"White, Alone",272922,7384,25.4300258673229
State,Hawaii,15,2020-06-04,2020-06-09,rrace,2,"Black, Alone",5648,2849,0.526221310003992
State,Hawaii,15,2020-06-04,2020-06-09,rrace,3,"Asian, Alone",405748,24492,37.806247218134274
State,Hawaii,15,2020-06-04,2020-06-09,rrace,4,"Any other race alone, or race in combination",388911,25099,36.23750560453884
State,Hawaii,15,2020-06-04,2020-06-09,rrace_curfoodsuf_34,1,"White, Alone",27740,10328,37.452360371240424
State,Hawaii,15,2020-06-04,2020-06-09,rrace_curfoodsuf_34,2,"Black, Alone",675,701,0.9107973108820882
State,Hawaii,15,2020-06-04,2020-06-09,rrace_curfoodsuf_34,3,"Asian, Alone",19611,6540,26.477294759685606
State,Hawaii,15,2020-06-04,2020-06-09,rrace_curfoodsuf_34,4,"Any other race alone, or race in combination",26042,7740,35.15954755819189
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1932,NA,3541,2679,0.32994508057529803
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1934,NA,188,187,0.017484544455099955
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1935,NA,5025,2640,0.4681739963335561
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1936,NA,2536,1783,0.23626815712521124
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1937,NA,1705,1631,0.15886574192648767
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1938,NA,2494,1824,0.2323773614619366
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1939,NA,11752,9646,1.095054995845299
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1940,NA,8166,4755,0.7608454640319142
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1941,NA,3773,1363,0.3515636464344046
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1942,NA,4394,2432,0.4093769646024825
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1943,NA,21212,8038,1.9764450036640635
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1944,NA,8061,3074,0.751088642209357
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1945,NA,10286,3936,0.9584606830532302
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1946,NA,10267,2992,0.9566800835906736
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1947,NA,14851,6327,1.3837872452046072
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1948,NA,27203,8757,2.534693926905495
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1949,NA,32000,9017,2.981659169078753
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1950,NA,12090,3323,1.1265071138294427
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1951,NA,13025,3329,1.2136484254203632
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1952,NA,16528,6148,1.5400326813394134
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1953,NA,18700,8954,1.7424208585931762
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1954,NA,18956,7689,1.766234396229043
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1955,NA,23410,7512,2.181275829128926
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1956,NA,7958,2971,0.7414791481808679
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1957,NA,19078,4481,1.7776492887673094
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1958,NA,10438,3655,0.9725736122694572
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1959,NA,13318,3548,1.2409338343931957
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1960,NA,23873,6490,2.2244037646013237
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1961,NA,19377,5451,1.8055006155556315
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1962,NA,11885,2945,1.107390441060721
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1963,NA,16360,5020,1.5243631341593595
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1964,NA,21577,5757,2.010429689956182
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1965,NA,20740,7087,1.9324565836342222
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1966,NA,9806,3517,0.9137208368458446
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1967,NA,26732,6267,2.490846306229287
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1968,NA,8045,2179,0.7496324870782525
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1969,NA,34481,7721,3.2128152647360935
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1970,NA,12386,2818,1.1540668841799493
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1971,NA,17718,4971,1.6509234502076748
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1972,NA,15860,4353,1.4777709805020256
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1973,NA,26948,7118,2.5109102947259663
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1974,NA,13448,4881,1.2530852724913106
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1975,NA,7050,2269,0.6568828913175032
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1976,NA,31425,8379,2.928106786492457
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1977,NA,27186,7146,2.533143330993066
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1978,NA,27730,7204,2.5838233436663236
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1979,NA,5176,1821,0.48228510685545023
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1980,NA,14514,4585,1.3523357247793255
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1981,NA,15093,4599,1.4063329381913816
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1982,NA,12698,4589,1.1831880576495484
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1983,NA,29586,10868,2.7567274748154302
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1984,NA,32920,13510,3.0673958531050065
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1985,NA,18074,6567,1.6841155868227915
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1986,NA,18655,6070,1.7381995036457694
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1987,NA,15749,6173,1.4674869766156216
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1988,NA,8606,3768,0.801895612980187
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1989,NA,38746,16324,3.610243648454812
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1990,NA,12645,4520,1.1781897253914742
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1991,NA,29555,10019,2.7538190106802825
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1992,NA,4535,2054,0.42258991744693786
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1993,NA,23134,10408,2.1555472820071993
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1994,NA,9332,6355,0.8695390688241957
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1995,NA,7034,3205,0.6554342143522888
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1996,NA,15228,9257,1.4189021156325445
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1997,NA,9735,6700,0.9070824283513845
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1998,NA,10111,5996,0.9421052329438852
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,1999,NA,5503,3461,0.512770600487941
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,2000,NA,10772,5594,1.0036856679060495
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,2001,NA,4578,3183,0.42655108197230995
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year,2002,NA,27665,11133,2.577778917005936
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1937,NA,154,167,0.20800605597112182
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1938,NA,2056,1836,2.776459193374242
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1948,NA,93,96,0.125349914734712
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1951,NA,2394,1527,3.232685288265942
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1954,NA,675,701,0.9107973108820882
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1956,NA,168,166,0.22706648907073412
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1957,NA,2394,1821,3.231819154686958
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1958,NA,560,615,0.7560681206811503
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1959,NA,1756,1355,2.3708274495633836
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1960,NA,2805,2121,3.7871892977117874
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1961,NA,707,755,0.9549605943949542
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1962,NA,166,137,0.2239493797955934
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1964,NA,3902,3559,5.268214918611924
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1965,NA,1808,1780,2.441151480382146
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1966,NA,128,161,0.17271937552407007
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1967,NA,2194,1611,2.9625826985583075
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1968,NA,2126,1347,2.8699517121955336
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1970,NA,319,351,0.43132876541748805
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1971,NA,1018,843,1.3748848993404976
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1972,NA,1312,1627,1.7707627515460322
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1973,NA,5598,4493,7.557673212799238
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1976,NA,1335,1377,1.8023423518743704
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1977,NA,3264,2561,4.406271299873219
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1978,NA,3687,2963,4.97845269587072
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1980,NA,617,631,0.8328308251305835
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1982,NA,403,433,0.5438881252271598
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1983,NA,18269,10145,24.664777622697876
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1984,NA,1611,1282,2.1754575231422484
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1985,NA,239,261,0.32211524201824904
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1986,NA,1402,1193,1.8935012732675853
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1988,NA,568,436,0.7665132899636228
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1990,NA,4417,3342,5.9631264058359985
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1992,NA,177,226,0.23934168619167287
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1995,NA,1209,1312,1.632569925596844
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1996,NA,670,779,0.9042550492443808
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1997,NA,1187,1252,1.603088423445037
State,Hawaii,15,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,2000,NA,2679,2155,3.6170201971125326
State,Hawaii,15,2020-06-04,2020-06-09,tenure,1,Owned free and clear,218316,21951,23.813356652952997
State,Hawaii,15,2020-06-04,2020-06-09,tenure,2,Owned with a mortgage or loan (including home equity loans),321678,25413,35.08784030541
State,Hawaii,15,2020-06-04,2020-06-09,tenure,3,Rented,354227,30379,38.63820995338644
State,Hawaii,15,2020-06-04,2020-06-09,tenure,4,Occupied without payment of rent,22558,6821,2.460593088250574
State,Hawaii,15,2020-06-04,2020-06-09,tenure,NA,Did not report,156449,22994,14.577397204854377
State,Hawaii,15,2020-06-04,2020-06-09,thhld_numkid,0,NA,615048,22050,57.30818500964951
State,Hawaii,15,2020-06-04,2020-06-09,thhld_numkid,1,NA,180913,18740,16.856865071421645
State,Hawaii,15,2020-06-04,2020-06-09,thhld_numkid,2,NA,185248,19774,17.260811405567672
State,Hawaii,15,2020-06-04,2020-06-09,thhld_numkid,3,NA,40127,6531,3.7388592020338876
State,Hawaii,15,2020-06-04,2020-06-09,thhld_numkid,4,NA,23353,8006,2.1759807966595264
State,Hawaii,15,2020-06-04,2020-06-09,thhld_numkid,5,NA,28540,9995,2.6592985146677686
State,Hawaii,15,2020-06-04,2020-06-09,thhld_numkid_curfoodsuf_34,0,NA,46116,14257,62.261096242279805
State,Hawaii,15,2020-06-04,2020-06-09,thhld_numkid_curfoodsuf_34,1,NA,9307,3980,12.5657075434214
State,Hawaii,15,2020-06-04,2020-06-09,thhld_numkid_curfoodsuf_34,2,NA,12156,3748,16.4118773406771
State,Hawaii,15,2020-06-04,2020-06-09,thhld_numkid_curfoodsuf_34,3,NA,3640,1683,4.913767995375746
State,Hawaii,15,2020-06-04,2020-06-09,thhld_numkid_curfoodsuf_34,4,NA,1833,1330,2.474867130530127
State,Hawaii,15,2020-06-04,2020-06-09,thhld_numkid_curfoodsuf_34,5,NA,1017,695,1.3726837477158276
State,Hawaii,15,2020-06-04,2020-06-09,total,NA,Total,1073229,0,100
State,Hawaii,15,2020-06-04,2020-06-09,wherefree1,1,Free meals through the school or other programs aimed at children,40081,10981,32.46589441711527
State,Hawaii,15,2020-06-04,2020-06-09,wherefree1,NA,Did not report,1033148,10981,96.2654179529189
State,Hawaii,15,2020-06-04,2020-06-09,wherefree2,1,Food pantry or food bank,53807,13340,43.584410971007394
State,Hawaii,15,2020-06-04,2020-06-09,wherefree2,NA,Did not report,1019422,13340,94.98644464699788
State,Hawaii,15,2020-06-04,2020-06-09,wherefree3,1,Home-delivered meal service like Meals on Wheels,1065,689,0.8625441604817475
State,Hawaii,15,2020-06-04,2020-06-09,wherefree3,NA,Did not report,1072164,689,99.90078074254897
State,Hawaii,15,2020-06-04,2020-06-09,wherefree4,1,"Church, synagogue, temple, mosque or other religious organization",19011,6723,15.399106342966723
State,Hawaii,15,2020-06-04,2020-06-09,wherefree4,NA,Did not report,1054218,6723,98.22862646718833
State,Hawaii,15,2020-06-04,2020-06-09,wherefree5,NA,Did not report,1073229,0,100
State,Hawaii,15,2020-06-04,2020-06-09,wherefree6,1,Other community program,31155,7001,25.23581336124161
State,Hawaii,15,2020-06-04,2020-06-09,wherefree6,NA,Did not report,1042074,7001,97.09710090498234
State,Hawaii,15,2020-06-04,2020-06-09,wherefree7,1,"Family, friends, or neighbors",46438,11926,37.61516122211414
State,Hawaii,15,2020-06-04,2020-06-09,wherefree7,NA,Did not report,1026791,11926,95.67309300050846
State,Hawaii,15,2020-06-04,2020-06-09,wrkloss,1,Yes,542213,25648,50.84492590437778
State,Hawaii,15,2020-06-04,2020-06-09,wrkloss,2,No,524192,25802,49.15507409562222
State,Hawaii,15,2020-06-04,2020-06-09,wrkloss,NA,Did not report,6824,3992,0.6358647637087609
State,Hawaii,15,2020-05-28,2020-06-02,curfoodsuf,1,Enough of the kinds of food (I/we) wanted to eat,624237,22185,59.29997741648255
State,Hawaii,15,2020-05-28,2020-06-02,curfoodsuf,2,"Enough, but not always the kinds of food (I/we) wanted to eat",346706,22279,32.93570527526618
State,Hawaii,15,2020-05-28,2020-06-02,curfoodsuf,3,Sometimes not enough to eat,74621,15539,7.0886800149119775
State,Hawaii,15,2020-05-28,2020-06-02,curfoodsuf,4,Often not enough to eat,7112,2690,0.6756372933392865
State,Hawaii,15,2020-05-28,2020-06-02,curfoodsuf,NA,Did not report,20553,5451,1.9150300603000299
State,Hawaii,15,2020-05-28,2020-06-02,egender,1,Male,524979,0,48.91584181941718
State,Hawaii,15,2020-05-28,2020-06-02,egender,2,Female,548250,0,51.084158180582804
State,Hawaii,15,2020-05-28,2020-06-02,egender_curfoodsuf_34,1,Male,27882,8707,34.11359261730673
State,Hawaii,15,2020-05-28,2020-06-02,egender_curfoodsuf_34,2,Female,53851,12032,65.88640738269328
State,Hawaii,15,2020-05-28,2020-06-02,expctloss,1,Yes,483428,25442,45.75033054842387
State,Hawaii,15,2020-05-28,2020-06-02,expctloss,2,No,573238,24865,54.249669451576125
State,Hawaii,15,2020-05-28,2020-06-02,expctloss,NA,Did not report,16563,7613,1.5432941180299993
State,Hawaii,15,2020-05-28,2020-06-02,foodconf,1,Not at all confident,97349,16450,9.99683036995689
State,Hawaii,15,2020-05-28,2020-06-02,foodconf,2,Somewhat confident,214378,17898,22.01451118025593
State,Hawaii,15,2020-05-28,2020-06-02,foodconf,3,Moderately confident,201219,19387,20.66330394066905
State,Hawaii,15,2020-05-28,2020-06-02,foodconf,4,Very confident,460855,25803,47.325354509118135
State,Hawaii,15,2020-05-28,2020-06-02,foodconf,NA,Did not report,99428,13314,9.264383106582848
State,Hawaii,15,2020-05-28,2020-06-02,foodsufrsn1_curfoodsuf_34,1,Couldn't afford to buy more food,65067,15051,79.6093915173486
State,Hawaii,15,2020-05-28,2020-06-02,foodsufrsn1_curfoodsuf_34,NA,Did not report,16666,6970,20.39060848265141
State,Hawaii,15,2020-05-28,2020-06-02,foodsufrsn2_curfoodsuf_34,1,Couldn’t get out to buy food,4167,1813,5.097731050079388
State,Hawaii,15,2020-05-28,2020-06-02,foodsufrsn2_curfoodsuf_34,NA,Did not report,77567,15311,94.90226894992063
State,Hawaii,15,2020-05-28,2020-06-02,foodsufrsn3_curfoodsuf_34,1,Afraid to go or didn’t want to go out to buy food,8614,3393,10.539444884371118
State,Hawaii,15,2020-05-28,2020-06-02,foodsufrsn3_curfoodsuf_34,NA,Did not report,73119,15969,89.46055511562888
State,Hawaii,15,2020-05-28,2020-06-02,foodsufrsn4_curfoodsuf_34,1,Couldn’t get groceries or meals delivered to me,1702,852,2.08178707441463
State,Hawaii,15,2020-05-28,2020-06-02,foodsufrsn4_curfoodsuf_34,NA,Did not report,80032,15407,97.91821292558538
State,Hawaii,15,2020-05-28,2020-06-02,foodsufrsn5_curfoodsuf_34,1,The stores didn’t have the food I wanted,10508,6024,12.856063427404136
State,Hawaii,15,2020-05-28,2020-06-02,foodsufrsn5_curfoodsuf_34,NA,Did not report,71225,14903,87.14393657259586
State,Hawaii,15,2020-05-28,2020-06-02,freefood,1,Yes,132806,17689,12.693606572655666
State,Hawaii,15,2020-05-28,2020-06-02,freefood,2,No,913435,17226,87.30639342734432
State,Hawaii,15,2020-05-28,2020-06-02,freefood,NA,Did not report,26989,6273,2.514719421084662
State,Hawaii,15,2020-05-28,2020-06-02,mortconf,1,No confidence,35986,6570,4.979783269842803
State,Hawaii,15,2020-05-28,2020-06-02,mortconf,2,Slight confidence,100227,14589,13.869396023116199
State,Hawaii,15,2020-05-28,2020-06-02,mortconf,3,Moderate confidence,147659,17350,20.433073071684934
State,Hawaii,15,2020-05-28,2020-06-02,mortconf,4,High confidence,421904,21909,58.38294169321021
State,Hawaii,15,2020-05-28,2020-06-02,mortconf,5,Payment is/will be deferred,15246,5194,2.1097030491888025
State,Hawaii,15,2020-05-28,2020-06-02,mortconf,NA,Did not report,352207,22082,32.817501093278665
State,Hawaii,15,2020-05-28,2020-06-02,mortlmth,1,Yes,638189,22698,88.31243849774408
State,Hawaii,15,2020-05-28,2020-06-02,mortlmth,2,No,52970,9147,7.3299262386772215
State,Hawaii,15,2020-05-28,2020-06-02,mortlmth,3,Payment was deferred,29861,9223,4.13220381537701
State,Hawaii,15,2020-05-28,2020-06-02,mortlmth,NA,Did not report,352209,22078,32.81772232289657
State,Hawaii,15,2020-05-28,2020-06-02,prifoodsuf,1,Enough of the kinds of food (I/we) wanted to eat,772863,22314,73.57654232934857
State,Hawaii,15,2020-05-28,2020-06-02,prifoodsuf,2,"Enough, but not always the kinds of food (I/we) wanted to eat",207240,19507,19.72921915644154
State,Hawaii,15,2020-05-28,2020-06-02,prifoodsuf,3,Sometimes not enough to eat,62656,15835,5.964874136935642
State,Hawaii,15,2020-05-28,2020-06-02,prifoodsuf,4,Often not enough to eat,7661,2690,0.7293643772742342
State,Hawaii,15,2020-05-28,2020-06-02,prifoodsuf,NA,Did not report,22809,5349,2.1252846729184274
State,Hawaii,15,2020-05-28,2020-06-02,rhispanic,1,"No, not of Hispanic, Latino, or Spanish origin",980499,0,91.3597191279669
State,Hawaii,15,2020-05-28,2020-06-02,rhispanic,2,"Yes, of Hispanic, Latino, or Spanish origin",92730,0,8.640280872033093
State,Hawaii,15,2020-05-28,2020-06-02,rhispanic_curfoodsuf_34,1,"No, not of Hispanic, Latino, or Spanish origin",76813,15223,93.98052293911749
State,Hawaii,15,2020-05-28,2020-06-02,rhispanic_curfoodsuf_34,2,"Yes, of Hispanic, Latino, or Spanish origin",4920,1897,6.019477060882515
State,Hawaii,15,2020-05-28,2020-06-02,rhispanic_rrace,11,Non-hispanic White,243920,0,22.727675081472658
State,Hawaii,15,2020-05-28,2020-06-02,rhispanic_rrace,12,Non-hispanic Black,9835,3612,0.9164070548483346
State,Hawaii,15,2020-05-28,2020-06-02,rhispanic_rrace,13,Non-hispanic Asian,396009,16902,36.898817001898124
State,Hawaii,15,2020-05-28,2020-06-02,rhispanic_rrace,14,Non-hispanic Other,330735,17034,30.81681998974779
State,Hawaii,15,2020-05-28,2020-06-02,rhispanic_rrace,21,Hispanic White,25978,5444,2.420504835203197
State,Hawaii,15,2020-05-28,2020-06-02,rhispanic_rrace,22,Hispanic Black,6004,3578,0.559408284208945
State,Hawaii,15,2020-05-28,2020-06-02,rhispanic_rrace,23,Hispanic Asian,16135,4150,1.5034072217382026
State,Hawaii,15,2020-05-28,2020-06-02,rhispanic_rrace,24,Hispanic Other,44614,7125,4.156960530882749
State,Hawaii,15,2020-05-28,2020-06-02,rhispanic_rrace_curfoodsuf_34,11,Non-hispanic White,15683,8544,19.18789068727879
State,Hawaii,15,2020-05-28,2020-06-02,rhispanic_rrace_curfoodsuf_34,13,Non-hispanic Asian,16406,4732,20.073146923961936
State,Hawaii,15,2020-05-28,2020-06-02,rhispanic_rrace_curfoodsuf_34,14,Non-hispanic Other,44724,12591,54.719485327876775
State,Hawaii,15,2020-05-28,2020-06-02,rhispanic_rrace_curfoodsuf_34,21,Hispanic White,2034,1521,2.48885846185713
State,Hawaii,15,2020-05-28,2020-06-02,rhispanic_rrace_curfoodsuf_34,23,Hispanic Asian,953,989,1.1655881545903748
State,Hawaii,15,2020-05-28,2020-06-02,rhispanic_rrace_curfoodsuf_34,24,Hispanic Other,1933,893,2.36503044443501
State,Hawaii,15,2020-05-28,2020-06-02,rrace,1,"White, Alone",269898,5444,25.148179916675854
State,Hawaii,15,2020-05-28,2020-06-02,rrace,2,"Black, Alone",15839,5149,1.4758153390572792
State,Hawaii,15,2020-05-28,2020-06-02,rrace,3,"Asian, Alone",412144,17881,38.40222422363633
State,Hawaii,15,2020-05-28,2020-06-02,rrace,4,"Any other race alone, or race in combination",375349,19183,34.97378052063054
State,Hawaii,15,2020-05-28,2020-06-02,rrace_curfoodsuf_34,1,"White, Alone",17717,8717,21.676749149135926
State,Hawaii,15,2020-05-28,2020-06-02,rrace_curfoodsuf_34,3,"Asian, Alone",17359,4841,21.238735078552306
State,Hawaii,15,2020-05-28,2020-06-02,rrace_curfoodsuf_34,4,"Any other race alone, or race in combination",46657,12678,57.084515772311775
State,Hawaii,15,2020-05-28,2020-06-02,tbirth_year,1932,NA,6616,3315,0.6164830093219699
State,Hawaii,15,2020-05-28,2020-06-02,tbirth_year,1933,NA,54,68,0.0050457040496422675
State,Hawaii,15,2020-05-28,2020-06-02,tbirth_year,1934,NA,380,276,0.035389911853811774
State,Hawaii,15,2020-05-28,2020-06-02,tbirth_year,1935,NA,2542,1479,0.2369009047889088
State,Hawaii,15,2020-05-28,2020-06-02,tbirth_year,1936,NA,4176,3411,0.3891054210209567
State,Hawaii,15,2020-05-28,2020-06-02,tbirth_year,1937,NA,2103,2170,0.19597386737755723
State,Hawaii,15,2020-05-28,2020-06-02,tbirth_year,1938,NA,1687,901,0.1572049225145781
State,Hawaii,15,2020-05-28,2020-06-02,tbirth_year,1939,NA,5685,2683,0.529727117422861
State,Hawaii,15,2020-05-28,2020-06-02,tbirth_year,1940,NA,24270,13510,2.261414325289287
State,Hawaii,15,2020-05-28,2020-06-02,tbirth_year,1941,NA,5921,1651,0.5516790605974975
